INDEX,hour,minute,Lat,Lon
341099,7,0,40.7253,-73.9924
341100,7,0,40.7694,-73.9557
341101,7,0,40.7405,-73.9794
341102,7,0,40.7846,-73.9562
341103,7,0,40.7846,-73.9562
510583,7,0,40.7709,-73.9477
510584,7,0,40.7741,-73.9631
510585,7,0,40.6856,-74.0024
510586,7,0,40.7238,-74.0004
646641,7,0,40.7496,-73.9723
15023,7,1,40.7208,-74.0097
137286,7,1,40.6906,-73.8499
137287,7,1,40.7452,-73.9771
341104,7,1,40.7951,-73.9623
341105,7,1,40.7315,-74.0031
341106,7,1,40.7728,-73.9594
341107,7,1,40.6362,-73.9218
341108,7,1,40.7653,-73.9678
341109,7,1,40.7581,-73.9625
510587,7,1,40.7799,-73.9486
510588,7,1,40.7314,-73.991
510589,7,1,40.7926,-73.9751
510590,7,1,40.7147,-74.0101
15024,7,2,40.7589,-73.9711
137288,7,2,40.6894,-73.9871
137289,7,2,40.7677,-73.9561
137290,7,2,40.7757,-73.9563
137291,7,2,40.7736,-73.9562
137292,7,2,40.7782,-73.9813
137293,7,2,40.7375,-74.0081
137294,7,2,40.7137,-73.9863
137295,7,2,40.7868,-73.9794
137296,7,2,40.7381,-74.0089
341110,7,2,40.7322,-73.9808
341111,7,2,40.7474,-73.9804
341112,7,2,40.6922,-73.9442
510591,7,2,40.6773,-73.9742
510592,7,2,40.735,-74.0026
510593,7,2,40.7199,-73.9893
510594,7,2,40.7324,-73.9967
510595,7,2,40.7285,-73.9799
510596,7,2,40.72,-73.988
137297,7,3,40.7448,-73.9799
137298,7,3,40.7198,-74.0513
137299,7,3,40.7361,-73.9893
137300,7,3,40.6449,-73.7823
137301,7,3,40.7766,-73.9894
137302,7,3,40.7378,-73.9999
137303,7,3,40.9986,-73.6995
341113,7,3,40.7316,-73.9935
341114,7,3,40.7601,-73.9611
341115,7,3,40.7319,-73.9836
341116,7,3,40.7271,-73.9856
510597,7,3,40.6861,-73.9854
510598,7,3,40.7899,-73.9742
15025,7,4,40.7418,-74.0039
15026,7,4,40.7745,-73.9625
137304,7,4,40.7918,-73.9729
137305,7,4,40.7691,-73.959
137306,7,4,40.6997,-73.9912
137307,7,4,40.788000000000004,-73.9738
137308,7,4,40.7297,-74.005
137309,7,4,40.7794,-73.956
137310,7,4,40.7433,-73.9185
137311,7,4,40.7906,-73.9741
137312,7,4,40.7555,-73.9935
137313,7,4,40.7438,-74.0063
137314,7,4,40.7324,-73.9768
137315,7,4,40.7614,-73.7065
137316,7,4,40.7486,-73.9733
341117,7,4,40.7214,-73.9475
341118,7,4,40.74,-74.0034
510599,7,4,40.7573,-73.9672
510600,7,4,40.7406,-74.0003
510601,7,4,40.736,-73.9957
510602,7,4,40.7198,-74.0052
510603,7,4,40.6652,-73.8674
510604,7,4,40.763000000000005,-73.9602
510605,7,4,40.7194,-74.0021
137317,7,5,40.7589,-73.9625
137318,7,5,40.6449,-73.7822
137319,7,5,40.7248,-73.9983
137320,7,5,40.7763,-73.9761
137321,7,5,40.7701,-73.9553
137322,7,5,40.769,-73.9827
137323,7,5,40.7162,-74.0149
137324,7,5,40.7799,-73.9546
137325,7,5,40.7351,-73.9802
137326,7,5,40.7633,-73.9923
137327,7,5,40.7299,-73.9225
341119,7,5,40.7297,-73.9839
341120,7,5,40.7217,-74.001
341121,7,5,40.7134,-73.9564
341122,7,5,40.7256,-74.0057
341123,7,5,40.7477,-74.0063
510606,7,5,40.7775,-73.9534
510607,7,5,40.6198,-73.9289
510608,7,5,40.7456,-73.9718
510609,7,5,40.7459,-73.9555
510610,7,5,40.7381,-74.0088
510611,7,5,40.7342,-73.9936
510612,7,5,40.7795,-73.9531
510613,7,5,40.7734,-73.9532
137328,7,6,40.7706,-73.9566
137329,7,6,40.7247,-73.9944
137330,7,6,40.7418,-74.0033
137331,7,6,40.7164,-74.0166
137332,7,6,40.78,-73.9511
137333,7,6,40.7837,-73.9548
137334,7,6,40.7411,-73.9998
137335,7,6,40.8019,-73.9435
341124,7,6,40.7458,-74.0036
510614,7,6,40.7229,-74.0105
510615,7,6,40.7362,-73.9977
510616,7,6,40.7156,-74.0031
510617,7,6,40.7339,-74.0096
510618,7,6,40.7561,-73.9943
510619,7,6,40.7218,-73.9921
510620,7,6,40.7739,-73.8718
510621,7,6,40.7616,-73.9858
510622,7,6,40.7356,-73.9758
510623,7,6,40.7359,-73.9934
510624,7,6,40.7192,-73.9643
510625,7,6,40.722,-73.9864
510626,7,6,40.7477,-73.983
15027,7,7,40.6785,-73.9774
15028,7,7,40.7893,-73.9708
15029,7,7,40.731,-74.0012
137336,7,7,40.7614,-73.9996
137337,7,7,40.7803,-73.9461
137338,7,7,40.7502,-73.9948
137339,7,7,40.721,-73.9809
137340,7,7,40.7235,-74.0034
137341,7,7,40.7092,-74.0163
341125,7,7,40.7049,-73.9284
341126,7,7,40.7268,-74.0
341127,7,7,40.7201,-73.988
510627,7,7,40.809,-73.9403
510628,7,7,40.7451,-74.0039
510629,7,7,40.7729,-73.9581
510630,7,7,40.7885,-73.9756
510631,7,7,40.7388,-74.0088
15030,7,8,40.7195,-73.9997
15031,7,8,40.7091,-74.0057
137342,7,8,40.7701,-73.9496
137343,7,8,40.7285,-73.9986
137344,7,8,40.7662,-73.9832
137345,7,8,40.7568,-73.9984
137346,7,8,40.7356,-73.9795
137347,7,8,40.7756,-73.9786
341128,7,8,40.7262,-73.9532
341129,7,8,40.724000000000004,-74.0009
341130,7,8,40.7674,-73.9546
341131,7,8,40.7796,-73.9878
510632,7,8,40.7051,-73.9428
510633,7,8,40.7711,-73.8661
510634,7,8,40.7288,-73.9844
510635,7,8,40.7166,-74.0049
510636,7,8,40.7684,-73.9575
137348,7,9,40.7861,-73.953
137349,7,9,40.7833,-73.9787
137350,7,9,40.7745,-73.9638
137351,7,9,40.7592,-73.9946
137352,7,9,40.7203,-73.9825
137353,7,9,40.7328,-74.00399999999999
341132,7,9,40.7228,-74.0049
341133,7,9,40.7262,-73.9387
341134,7,9,40.7264,-73.9801
510637,7,9,40.7976,-73.9715
510638,7,9,40.7436,-74.0022
510639,7,9,40.7774,-73.9565
510640,7,9,40.7772,-73.9782
510641,7,9,40.6444,-73.7821
510642,7,9,40.6925,-73.9697
137354,7,10,40.7685,-73.8625
137355,7,10,40.645,-73.782
137356,7,10,40.7608,-73.9862
137357,7,10,40.6874,-73.9603
137358,7,10,40.7118,-74.0082
137359,7,10,40.7292,-73.9798
137360,7,10,40.7684,-73.8624
137361,7,10,40.7414,-73.9939
137362,7,10,40.6192,-74.0194
137363,7,10,40.7308,-74.0058
137364,7,10,40.6371,-74.0355
341135,7,10,40.7712,-73.8662
341136,7,10,40.7326,-73.9936
341137,7,10,40.7425,-73.9995
341138,7,10,40.7458,-73.988
341139,7,10,40.7153,-73.9926
341140,7,10,40.6035,-73.9922
510643,7,10,40.7112,-73.7849
510644,7,10,40.7442,-74.0067
510645,7,10,40.7604,-73.9965
510646,7,10,40.7159,-73.995
646642,7,10,40.7626,-73.9632
646643,7,10,40.6991,-73.995
15032,7,11,40.7271,-73.9784
137365,7,11,40.773,-73.9543
137366,7,11,40.7868,-73.9692
137367,7,11,40.7749,-73.9807
341141,7,11,40.7363,-73.9988
341142,7,11,40.6913,-74.1773
341143,7,11,40.6913,-74.1773
341144,7,11,40.7542,-73.9943
341145,7,11,40.739000000000004,-73.9989
510647,7,11,40.7607,-73.9986
510648,7,11,40.7125,-73.9517
510649,7,11,40.7232,-73.9997
510650,7,11,40.7344,-73.9948
510651,7,11,40.7685,-73.8624
510652,7,11,40.7827,-73.9824
510653,7,11,40.7309,-73.9922
646644,7,11,40.7732,-73.9622
646645,7,11,40.7301,-73.9866
137368,7,12,40.7711,-73.9812
137369,7,12,40.7474,-74.0081
137370,7,12,40.7731,-73.8855
137371,7,12,40.7799,-73.9473
137372,7,12,40.7749,-73.9595
137373,7,12,40.7257,-73.9846
137374,7,12,40.766999999999996,-73.9837
341146,7,12,40.7306,-73.9931
341147,7,12,40.7287,-73.956
341148,7,12,40.7189,-73.9851
341149,7,12,40.5752,-74.2892
341150,7,12,40.7791,-73.9879
510654,7,12,40.7399,-73.9971
510655,7,12,40.7761,-73.9441
510656,7,12,40.6819,-73.9946
510657,7,12,40.7559,-73.9933
510658,7,12,40.7746,-73.9911
510659,7,12,40.778,-73.9479
510660,7,12,40.7778,-73.954
510661,7,12,40.773,-73.9502
510662,7,12,40.7184,-74.0026
510663,7,12,40.8246,-73.9401
15033,7,13,40.7024,-73.9847
137375,7,13,40.7759,-73.90899999999999
137376,7,13,40.7086,-73.9549
137377,7,13,40.7787,-73.9496
137378,7,13,40.775999999999996,-73.9572
137379,7,13,40.7104,-73.9646
137380,7,13,40.7805,-73.97800000000001
137381,7,13,40.7809,-73.9809
341151,7,13,40.7678,-73.9535
341152,7,13,40.785,-73.9784
341153,7,13,40.785,-73.9784
510664,7,13,40.7701,-73.9632
510665,7,13,40.7798,-73.9771
510666,7,13,40.6939,-73.9991
510667,7,13,40.7185,-74.0043
510668,7,13,40.7267,-73.9801
510669,7,13,40.7478,-73.9928
510670,7,13,40.7224,-73.9823
15034,7,14,40.7788,-73.9561
137382,7,14,40.7715,-73.9486
137383,7,14,40.7744,-73.9555
137384,7,14,40.6449,-73.7823
137385,7,14,40.645,-73.7815
137386,7,14,40.7745,-73.9896
137387,7,14,40.6878,-73.9738
137388,7,14,40.7319,-73.9966
137389,7,14,40.7487,-73.97800000000001
137390,7,14,40.7739,-73.956
137391,7,14,40.7238,-73.9782
137392,7,14,40.7283,-73.9891
137393,7,14,40.6465,-73.781
341154,7,14,40.7654,-73.9723
341155,7,14,40.7551,-73.9365
341156,7,14,40.7791,-73.9871
510671,7,14,40.7685,-73.8624
510672,7,14,40.6455,-73.7914
510673,7,14,40.7483,-73.9925
510674,7,14,40.771,-73.9832
510675,7,14,40.8063,-73.9528
510676,7,14,40.7422,-73.9796
646646,7,14,40.7704,-73.9601
15035,7,15,40.6949,-74.178
15036,7,15,40.7687,-73.988
137394,7,15,40.758,-73.9643
137395,7,15,40.765,-73.9823
137396,7,15,40.7167,-74.0065
341157,7,15,40.7416,-73.9896
341158,7,15,40.8211,-73.9376
510677,7,15,40.7452,-74.0004
510678,7,15,40.7744,-73.9496
510679,7,15,40.6581,-73.9594
510680,7,15,40.7356,-73.9826
646647,7,15,40.7575,-73.9908
15037,7,16,40.7501,-73.9834
137397,7,16,40.7701,-73.9617
137398,7,16,40.7219,-73.9935
137399,7,16,40.7568,-73.9909
137400,7,16,40.7361,-73.9789
137401,7,16,40.7588,-73.9894
137402,7,16,40.7464,-73.9877
341159,7,16,40.9038,-73.831
341160,7,16,40.7328,-73.9837
341161,7,16,40.732,-73.9941
341162,7,16,40.7458,-73.9884
510681,7,16,40.7213,-73.9992
510682,7,16,40.7185,-73.9451
510683,7,16,40.7758,-73.983
510684,7,16,40.7814,-73.9542
15038,7,17,40.7405,-73.9793
137403,7,17,40.7587,-73.9935
137404,7,17,40.7227,-73.9943
137405,7,17,40.7752,-73.9834
137406,7,17,40.7295,-74.0023
137407,7,17,40.7284,-73.9818
137408,7,17,40.7779,-73.9758
137409,7,17,40.7208,-73.9841
137410,7,17,40.7793,-73.9472
137411,7,17,40.7209,-74.01
137412,7,17,40.7778,-73.9835
341163,7,17,40.6798,-73.9813
341164,7,17,40.6751,-73.9666
341165,7,17,40.7151,-73.9088
510685,7,17,40.7594,-73.9956
510686,7,17,40.7312,-73.9887
510687,7,17,40.7503,-73.9746
510688,7,17,40.7645,-73.99600000000001
15039,7,18,40.7236,-74.0109
15040,7,18,40.7685,-73.8625
15041,7,18,40.718,-74.0099
137413,7,18,40.7821,-73.9538
137414,7,18,40.7772,-73.9522
137415,7,18,40.7708,-73.9569
137416,7,18,40.7616,-74.0018
137417,7,18,40.7086,-73.9629
137418,7,18,40.7749,-73.9509
137419,7,18,40.7261,-74.0091
341166,7,18,40.7237,-73.9795
510689,7,18,40.7246,-73.9943
510690,7,18,40.7246,-73.9943
510691,7,18,40.7297,-73.9898
510692,7,18,40.7866,-73.9529
510693,7,18,40.7757,-73.9527
510694,7,18,40.7251,-73.9793
510695,7,18,40.7251,-73.9793
510696,7,18,40.7034,-73.9908
510697,7,18,40.7746,-73.9592
510698,7,18,40.7746,-73.9592
510699,7,18,40.7243,-73.9832
510700,7,18,40.7788,-73.9562
510701,7,18,40.6449,-73.7821
510702,7,18,40.7458,-73.9937
15042,7,19,40.722,-74.0495
15043,7,19,40.6458,-73.7766
15044,7,19,40.725,-74.0015
137420,7,19,40.7695,-73.9353
137421,7,19,40.7568,-73.98899999999999
137422,7,19,40.7128,-74.0143
137423,7,19,40.7668,-73.9567
137424,7,19,40.7796,-73.9537
137425,7,19,40.7645,-73.9619
137426,7,19,40.7768,-73.9596
137427,7,19,40.766999999999996,-73.9562
137428,7,19,40.771,-73.866
137429,7,19,40.7885,-73.9781
341167,7,19,40.6571,-73.9741
341168,7,19,40.7644,-73.9771
341169,7,19,40.7019,-73.9847
341170,7,19,40.8495,-73.9367
341171,7,19,40.7303,-73.9779
341172,7,19,40.7326,-73.9982
510703,7,19,40.7827,-73.9776
510704,7,19,40.7797,-73.9762
510705,7,19,40.7786,-73.9495
510706,7,19,40.7158,-73.9861
137430,7,20,40.7769,-73.9534
137431,7,20,40.772,-73.9519
137432,7,20,40.7167,-73.991
137433,7,20,40.7094,-74.0137
137434,7,20,40.6871,-73.9893
137435,7,20,40.6231,-73.9214
137436,7,20,40.743,-74.0397
137437,7,20,40.746,-73.9779
341173,7,20,40.7707,-73.9608
510707,7,20,40.7236,-74.0016
510708,7,20,40.7347,-74.0093
510709,7,20,40.7772,-73.9502
510710,7,20,40.7272,-74.0064
137438,7,21,40.7367,-73.9868
137439,7,21,40.7835,-73.9514
137440,7,21,40.7842,-73.9709
137441,7,21,40.7332,-73.9934
137442,7,21,40.7731,-73.9544
137443,7,21,40.7329,-73.9863
137444,7,21,40.718,-73.9501
137445,7,21,40.778,-73.952
510711,7,21,40.7707,-73.8656
510712,7,21,40.7271,-73.9787
510713,7,21,40.7512,-74.0028
510714,7,21,40.7742,-73.9471
510715,7,21,40.745,-74.0025
510716,7,21,40.7469,-73.9925
137446,7,22,40.6911,-73.9898
137447,7,22,40.7498,-73.97800000000001
137448,7,22,40.7663,-73.9643
137449,7,22,40.7729,-73.954
137450,7,22,40.7977,-73.9735
137451,7,22,40.705999999999996,-74.0069
341174,7,22,40.731,-73.9899
341175,7,22,40.7388,-74.0091
510717,7,22,40.729,-73.9813
510718,7,22,40.7558,-73.9751
510719,7,22,40.7308,-73.9833
510720,7,22,40.7666,-73.9783
510721,7,22,40.7224,-74.0081
510722,7,22,40.7741,-73.8726
646648,7,22,40.7634,-73.9594
15045,7,23,40.7214,-73.9977
137452,7,23,40.7256,-73.9452
137453,7,23,40.7646,-73.9823
137454,7,23,40.7411,-73.9979
137455,7,23,40.7305,-73.9847
137456,7,23,40.6458,-73.7768
137457,7,23,40.7022,-73.9431
137458,7,23,40.7286,-73.9925
137459,7,23,40.7644,-73.9873
137460,7,23,40.7593,-73.9753
137461,7,23,40.768,-73.9567
341176,7,23,40.7639,-73.9741
341177,7,23,40.7469,-73.9967
510723,7,23,40.7377,-73.9804
510724,7,23,40.7708,-73.8657
510725,7,23,40.7137,-74.009
510726,7,23,40.788000000000004,-73.9757
510727,7,23,40.7386,-73.9978
15046,7,24,40.756,-73.9931
137462,7,24,40.7444,-74.0021
137463,7,24,40.683,-73.985
137464,7,24,40.747,-73.9772
137465,7,24,40.7019,-73.9867
137466,7,24,40.7857,-73.9565
137467,7,24,40.7243,-73.9888
341178,7,24,40.7497,-73.9836
341179,7,24,40.6488,-73.8831
341180,7,24,40.7271,-74.0061
341181,7,24,40.7262,-74.0074
510728,7,24,40.7312,-74.0095
510729,7,24,40.7304,-73.9844
510730,7,24,40.7636,-73.9676
510731,7,24,40.7055,-73.7671
510732,7,24,40.772,-73.9611
510733,7,24,40.6417,-73.7887
510734,7,24,40.7907,-73.9766
510735,7,24,40.7394,-74.0043
510736,7,24,40.7109,-73.9619
137468,7,25,40.792,-73.9644
137469,7,25,40.7422,-73.9993
137470,7,25,40.7342,-73.9805
137471,7,25,40.7634,-73.9772
137472,7,25,40.7784,-73.9574
341182,7,25,40.7288,-73.9877
341183,7,25,40.799,-73.9612
341184,7,25,40.7661,-73.9641
341185,7,25,40.751,-73.9781
341186,7,25,40.6418,-73.7886
341187,7,25,40.7025,-73.9867
341188,7,25,40.7299,-73.9746
510737,7,25,40.7685,-73.8624
510738,7,25,40.7693,-73.9595
510739,7,25,40.747,-73.9936
510740,7,25,41.1714,-73.3797
510741,7,25,40.7428,-73.9947
510742,7,25,40.7473,-74.0012
510743,7,25,40.72,-74.0102
510744,7,25,40.7248,-73.9807
510745,7,25,40.779,-73.9484
510746,7,25,40.7813,-73.9813
510747,7,25,40.7534,-73.9743
510748,7,25,40.7477,-74.0062
510749,7,25,40.7724,-73.9557
15047,7,26,40.7823,-73.9769
137473,7,26,40.7544,-73.9693
137474,7,26,40.7719,-73.9903
137475,7,26,40.7743,-73.9888
137476,7,26,40.6754,-73.9708
341189,7,26,40.7243,-74.0033
341190,7,26,40.7447,-73.9859
341191,7,26,40.898,-73.9466
341192,7,26,40.7261,-73.993
341193,7,26,40.7279,-73.9792
510750,7,26,40.7376,-73.9822
510751,7,26,40.7387,-73.998
510752,7,26,40.7298,-73.9913
510753,7,26,40.7609,-73.9991
510754,7,26,40.7743,-73.9891
510755,7,26,40.7219,-74.0011
510756,7,26,40.7437,-73.9927
510757,7,26,40.7985,-73.94800000000001
15048,7,27,40.7558,-73.9904
15049,7,27,40.7277,-73.9852
15050,7,27,40.7079,-74.0128
137477,7,27,40.7276,-73.9981
137478,7,27,40.5976,-73.9716
137479,7,27,40.765,-73.9618
137480,7,27,40.7899,-73.9771
137481,7,27,40.7461,-73.971
137482,7,27,40.7409,-73.9928
341194,7,27,40.7462,-73.9945
341195,7,27,40.7434,-73.9787
341196,7,27,40.7731,-73.8856
341197,7,27,40.7225,-73.9936
341198,7,27,40.7248,-73.988
341199,7,27,40.7688,-73.9925
510758,7,27,40.759,-73.9672
510759,7,27,40.7331,-73.9929
510760,7,27,40.7791,-73.956
510761,7,27,40.6935,-73.9709
510762,7,27,40.7456,-74.005
510763,7,27,40.7713,-73.9481
510764,7,27,40.7252,-73.991
510765,7,27,40.7184,-74.0026
15051,7,28,40.6758,-73.9647
15052,7,28,40.7814,-73.9608
137483,7,28,40.7246,-73.9997
137484,7,28,40.773,-73.8855
137485,7,28,40.6883,-73.9586
137486,7,28,40.6081,-73.7312
137487,7,28,40.7387,-73.9875
137488,7,28,40.7446,-73.9568
137489,7,28,40.6899,-73.9922
137490,7,28,40.7819,-73.9601
341200,7,28,40.7743,-73.9545
341201,7,28,40.7579,-73.9892
341202,7,28,40.6875,-73.9124
341203,7,28,40.6947,-74.1778
510766,7,28,40.7229,-73.9932
510767,7,28,40.7475,-74.0032
510768,7,28,40.729,-73.9849
510769,7,28,40.7773,-73.9484
510770,7,28,40.7559,-73.9964
15053,7,29,40.7401,-73.9988
15054,7,29,40.7162,-74.0124
15055,7,29,40.7486,-74.0303
15056,7,29,40.7486,-74.0303
15057,7,29,40.7731,-73.8856
15058,7,29,40.7635,-73.9614
137491,7,29,40.7288,-73.9762
137492,7,29,40.7266,-74.0057
137493,7,29,40.7654,-73.9638
137494,7,29,40.7282,-73.9832
137495,7,29,40.7386,-73.9996
137496,7,29,40.7131,-73.9521
137497,7,29,40.7406,-73.9796
137498,7,29,40.777,-73.9799
341204,7,29,40.6899,-73.9516
341205,7,29,40.7428,-73.9844
341206,7,29,40.7713,-73.9806
510771,7,29,40.768,-73.9662
510772,7,29,40.7779,-73.9547
510773,7,29,40.7769,-73.9755
510774,7,29,40.7233,-73.9763
510775,7,29,40.7178,-74.0144
510776,7,29,40.7214,-73.9927
510777,7,29,40.7694,-73.9557
510778,7,29,40.7171,-73.8443
15059,7,30,40.7682,-73.8621
137499,7,30,40.716,-73.8401
137500,7,30,40.729,-73.9886
137501,7,30,40.7328,-73.9875
137502,7,30,40.7651,-73.9615
137503,7,30,40.7584,-73.9868
137504,7,30,40.7514,-73.9774
137505,7,30,40.7307,-73.9831
137506,7,30,40.8112,-73.9439
137507,7,30,40.7709,-73.8659
137508,7,30,40.7135,-73.9781
341207,7,30,40.7838,-73.9501
341208,7,30,40.7838,-73.9501
341209,7,30,40.7787,-73.9486
510779,7,30,40.753,-74.00399999999999
510780,7,30,40.7218,-74.0031
510781,7,30,40.7185,-73.94800000000001
510782,7,30,40.7206,-73.9853
510783,7,30,40.7328,-73.9835
510784,7,30,40.7386,-73.9833
510785,7,30,40.7039,-74.0068
510786,7,30,40.7857,-73.969
510787,7,30,40.7462,-73.9733
510788,7,30,40.7874,-73.9721
15060,7,31,40.7385,-73.9997
137509,7,31,40.7638,-73.9819
137510,7,31,40.6848,-74.0017
137511,7,31,40.7293,-73.9919
137512,7,31,40.7202,-74.0001
137513,7,31,40.628,-74.0187
137514,7,31,40.7419,-73.9864
137515,7,31,40.7452,-73.9785
137516,7,31,40.6827,-73.9634
137517,7,31,40.7568,-73.9889
137518,7,31,40.6826,-73.9497
341210,7,31,40.7164,-73.9402
341211,7,31,40.7243,-73.9914
510789,7,31,40.7546,-73.96600000000001
510790,7,31,40.7982,-73.9327
510791,7,31,40.8225,-73.9116
510792,7,31,40.7306,-74.0322
510793,7,31,40.7475,-73.9933
510794,7,31,40.7725,-73.9497
646649,7,31,40.7697,-73.9807
137519,7,32,40.769,-73.9551
137520,7,32,40.8178,-73.8659
137521,7,32,40.735,-73.9801
137522,7,32,40.7204,-73.9895
137523,7,32,40.7243,-74.0054
341212,7,32,40.7327,-73.9863
341213,7,32,40.7729,-73.9473
341214,7,32,40.7417,-74.0038
341215,7,32,40.76,-73.9989
341216,7,32,40.7438,-74.0064
341217,7,32,40.7245,-73.9838
510795,7,32,40.6458,-73.7768
510796,7,32,40.7747,-73.9563
510797,7,32,40.7287,-73.9878
510798,7,32,40.7731,-73.8856
510799,7,32,40.7271,-73.9916
510800,7,32,40.7759,-73.9632
510801,7,32,40.7388,-73.9926
510802,7,32,40.6715,-73.9841
510803,7,32,40.8055,-73.9618
510804,7,32,40.7614,-73.9997
137524,7,33,40.7712,-73.9875
137525,7,33,40.7198,-73.9847
137526,7,33,40.6743,-73.9677
137527,7,33,40.766,-73.9643
137528,7,33,40.7566,-73.9922
341218,7,33,40.7078,-73.968
341219,7,33,40.7165,-73.9557
510805,7,33,40.7829,-73.9481
510806,7,33,40.7691,-73.9594
510807,7,33,40.7362,-74.0033
510808,7,33,40.775,-73.9907
510809,7,33,40.72,-73.9575
510810,7,33,40.6792,-73.9632
510811,7,33,40.7403,-73.9928
510812,7,33,40.6457,-73.7768
137529,7,34,40.714,-74.0159
137530,7,34,40.7701,-73.9614
137531,7,34,40.7321,-73.9941
137532,7,34,40.7744,-73.9558
137533,7,34,40.7994,-73.9712
137534,7,34,40.7582,-73.9601
137535,7,34,40.7842,-73.9709
341220,7,34,40.7712,-73.9564
341221,7,34,40.7101,-74.0078
341222,7,34,40.6637,-73.9946
341223,7,34,40.774,-73.9791
510813,7,34,40.793,-73.9739
510814,7,34,40.7708,-73.9631
510815,7,34,40.7228,-73.9896
510816,7,34,40.7832,-73.9819
510817,7,34,40.7693,-73.9609
137536,7,35,40.6966,-73.9832
137537,7,35,40.7229,-73.9828
137538,7,35,40.688,-74.1809
137539,7,35,40.7209,-73.9978
137540,7,35,40.7268,-73.9859
137541,7,35,40.7717,-73.9076
137542,7,35,40.7021,-73.9896
341224,7,35,40.7784,-73.9888
341225,7,35,40.7231,-73.9857
341226,7,35,40.7602,-73.9648
341227,7,35,40.7265,-73.9465
510818,7,35,40.764,-73.9863
510819,7,35,40.7263,-73.9933
510820,7,35,40.7593,-73.9872
510821,7,35,40.7493,-73.9924
510822,7,35,40.736,-73.9852
510823,7,35,40.6936,-74.1771
510824,7,35,40.7395,-74.0027
510825,7,35,40.7465,-73.9916
510826,7,35,40.765,-73.9798
510827,7,35,40.7368,-73.9891
510828,7,35,40.7503,-73.9948
510829,7,35,40.7146,-74.01
15061,7,36,40.7419,-74.0003
137543,7,36,40.7454,-74.0045
137544,7,36,40.7501,-73.9734
137545,7,36,40.6875,-73.9587
137546,7,36,40.7727,-73.9476
137547,7,36,40.7268,-73.9999
137548,7,36,40.7172,-74.0043
137549,7,36,40.7958,-73.9729
341228,7,36,40.7163,-73.9382
341229,7,36,40.7427,-73.9951
341230,7,36,40.7244,-73.9918
341231,7,36,40.7687,-73.8627
341232,7,36,40.7501,-73.9773
510830,7,36,40.7763,-73.9879
510831,7,36,40.7473,-73.9721
510832,7,36,40.7698,-73.9606
510833,7,36,40.7366,-73.9872
510834,7,36,40.7366,-73.9872
510835,7,36,40.7431,-73.9797
510836,7,36,40.6463,-73.777
15062,7,37,40.7348,-73.9995
137550,7,37,40.7703,-73.9501
137551,7,37,40.8491,-73.8571
137552,7,37,40.7199,-74.0078
137553,7,37,40.7753,-73.9536
137554,7,37,40.7386,-73.9866
137555,7,37,40.7568,-73.9927
137556,7,37,40.748000000000005,-73.9808
137557,7,37,40.7413,-74.002
137558,7,37,40.7391,-73.9181
137559,7,37,40.731,-73.9786
137560,7,37,40.7886,-73.9793
341233,7,37,40.7563,-73.9974
341234,7,37,40.6949,-74.1773
341235,7,37,40.7685,-73.8624
341236,7,37,40.7222,-74.01100000000001
341237,7,37,40.717,-74.008
510837,7,37,40.6949,-73.9643
510838,7,37,40.6679,-73.9774
510839,7,37,40.7288,-73.9862
510840,7,37,40.7468,-73.9786
510841,7,37,40.7303,-73.9821
510842,7,37,40.7695,-73.9539
510843,7,37,40.7456,-73.9946
510844,7,37,40.7375,-74.009
510845,7,37,40.7255,-74.0092
646650,7,37,40.7251,-73.9398
15063,7,38,40.7696,-73.9591
137561,7,38,40.7858,-73.9724
137562,7,38,40.7515,-73.9942
137563,7,38,40.6188,-74.0186
137564,7,38,40.7833,-73.9727
137565,7,38,40.7948,-73.9722
137566,7,38,40.7953,-73.9715
137567,7,38,40.7863,-73.9814
137568,7,38,40.7313,-73.9954
341238,7,38,40.7186,-73.9836
341239,7,38,40.7612,-73.9874
341240,7,38,40.7496,-73.9968
341241,7,38,40.7795,-73.9877
341242,7,38,40.6852,-73.9683
510846,7,38,40.7207,-73.9802
510847,7,38,40.7157,-73.9861
510848,7,38,40.7629,-73.9581
510849,7,38,40.7109,-73.9654
510850,7,38,40.7112,-74.0063
15064,7,39,40.7386,-73.9977
137569,7,39,40.7325,-73.9933
137570,7,39,40.7486,-73.9923
137571,7,39,40.7694,-73.9608
137572,7,39,40.7748,-73.9903
137573,7,39,40.7552,-73.9927
137574,7,39,40.7916,-73.9531
137575,7,39,40.7845,-73.9498
137576,7,39,40.783,-73.9482
137577,7,39,40.7804,-73.9541
137578,7,39,40.7509,-73.9896
137579,7,39,40.7777,-73.9749
137580,7,39,40.7325,-73.997
137581,7,39,40.7321,-73.9941
137582,7,39,40.7521,-73.9273
341243,7,39,40.8063,-73.9658
341244,7,39,40.7699,-73.955
341245,7,39,40.7181,-74.0049
341246,7,39,40.7218,-73.992
510851,7,39,40.7652,-73.9754
510852,7,39,40.7254,-74.0092
510853,7,39,40.7569,-73.9823
510854,7,39,40.7411,-73.9925
510855,7,39,40.7869,-73.9772
15065,7,40,40.708,-74.0045
15066,7,40,40.7368,-73.9888
137583,7,40,40.7321,-74.0002
137584,7,40,40.7201,-73.9883
137585,7,40,40.751,-73.9696
137586,7,40,40.7966,-73.9722
137587,7,40,40.7501,-73.97399999999999
137588,7,40,40.7359,-73.9765
137589,7,40,40.7446,-73.9755
